Date,asset,open,high,low,close,tick_volume,spread,real_volume
2008-09-30,AAPL.NAS,15.471,16.428,15.185,16.237,1721,0,0
2008-10-01,AAPL.NAS,15.983,16.052,15.344,15.589,1023,0,0
2008-10-02,AAPL.NAS,15.439,15.542,14.286,14.3,1374,0,0
2008-10-03,AAPL.NAS,14.857,15.21,13.521,13.867,2389,0,0
2008-10-06,AAPL.NAS,13.143,14.11,12.506,13.934,2418,0,0
2008-10-07,AAPL.NAS,14.357,14.5,12.707,12.737,1967,0,0
2008-10-08,AAPL.NAS,12.284,13.761,12.24,12.827,2500,0,0
2008-10-09,AAPL.NAS,13.357,13.686,12.371,12.677,1951,0,0
2008-10-10,AAPL.NAS,12.241,14.251,12.142,13.828,2632,0,0
2008-10-13,AAPL.NAS,14.97,15.79,14.433,15.773,1912,0,0
2008-10-14,AAPL.NAS,16.626,16.629,14.736,14.869,2030,0,0
2008-10-15,AAPL.NAS,14.833,15.286,13.986,14.0,1768,0,0
2008-10-16,AAPL.NAS,14.254,14.621,13.107,14.555,2728,0,0
2008-10-17,AAPL.NAS,14.204,14.577,13.858,13.914,1149,0,0
2008-10-20,AAPL.NAS,14.27,14.286,13.377,14.063,1612,0,0
2008-10-21,AAPL.NAS,13.853,13.986,13.023,13.07,1144,0,0
2008-10-22,AAPL.NAS,13.896,14.465,13.277,13.655,2136,0,0
2008-10-23,AAPL.NAS,13.793,14.179,13.129,14.033,1861,0,0
2008-10-24,AAPL.NAS,12.889,13.986,12.889,13.769,1315,0,0
2008-10-27,AAPL.NAS,13.581,13.947,13.122,13.144,1214,0,0
2008-10-28,AAPL.NAS,13.624,14.343,13.195,14.305,1616,0,0
2008-10-29,AAPL.NAS,14.391,15.648,14.277,15.017,2117,0,0
2008-10-30,AAPL.NAS,15.486,16.027,15.373,15.863,932,0,0
2008-10-31,AAPL.NAS,15.339,15.823,15.022,15.37,1572,0,0
2008-11-03,AAPL.NAS,15.13,15.586,14.981,15.28,1061,0,0
2008-11-04,AAPL.NAS,15.713,15.969,15.239,15.856,1318,0,0
2008-11-05,AAPL.NAS,15.571,15.674,14.712,14.757,1111,0,0
2008-11-06,AAPL.NAS,14.436,14.683,14.0,14.157,1088,0,0
