date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_oper_income,is_nonop_income_loss,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_ni_including_minority_int_ratio,is_net_income,is_earn_for_common,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,div_per_shr,is_net_interest_expense,is_int_income,is_int_expense,is_other_operating_expenses,is_other_oper_income,is_xo_gl_net_of_tax,is_discontinued_operations,is_extraord_items_and_acctg_chng,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_loans_receivable,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_eqty_bef_minority_int_detailed,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_invtry_adj,bs_accum_depr,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_deferred_revenue,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,bs_minority_noncontrolling_interest,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_asset_impairment_charge,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_incr_invest,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_decr_cap_stock,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_net_cash_paid_for_aquis,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_other_financing_act_excl_fx,free_cash_flow_per_sh,cf_decr_invest,cf_cash_for_acquis_subsidiaries,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_net_cash_discont_ops_oper,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,tang_book_val_per_sh,book_val_per_sh,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,diluted_ev,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,market_cap,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,ev_to_sh_out,bs_st_capital_lease_obligations,bs_lt_capital_lease_obligations,bs_pension_liabilities,bs_total_capital_leases,is_min_noncontrol_interest_credits,cf_acct_rcv_unbilled_rev,cf_change_in_accounts_payable,cf_net_cash_discontinued_ops_inv,cf_change_in_prepaid_assets,bs_pfd_eqty_and_hybrid_cptl,cf_change_in_inventories,is_tot_cash_pfd_dvd
2020-12-31,AIR.PA,quarterly,Q4,2020.0,EUR,19751000000.0,19751000000.0,16726000000.0,16726000000.0,3025000000.0,1382000000.0,556000000.0,826000000.0,1643000000.0,-124000000.0,-208000000.0,1767000000.0,236000000.0,1531000000.0,1575000000.0,1553000000.0,1553000000.0,1643000000.0,1.330341401,856000000.0,1643000000.0,15.31568022,8.318566149,7.862893018,787000000.0,,,,,,,,84000000.0,39000000.0,123000000.0,,,-44000000.0,,-44000000.0,16358000000.0,14439000000.0,1919000000.0,,5132000000.0,,-5132000000.0,27286000000.0,,14756000000.0,58400000000.0,16674000000.0,41852000000.0,,,35021000000.0,16199000000.0,12999000000.0,3200000000.0,18822000000.0,51695000000.0,110095000000.0,47931000000.0,47931000000.0,49471000000.0,14082000000.0,12544000000.0,40086000000.0,,40086000000.0,54168000000.0,103639000000.0,6445000000.0,6456000000.0,110095000000.0,783716395.0,-615000000.0,-9.526022305,-10.37637386,1.18048958,168.7232592,3328000000.0,18730000000.0,5228000000.0,,25178000000.0,,8722000000.0,2060000000.0,-10782000000.0,1540000000.0,1280000000.0,,4384000000.0,785000000.0,3599000000.0,42000000.0,250000000.0,,,11000000.0,1531000000.0,,-146000000.0,,19000000.0,,-165000000.0,4079000000.0,4079000000.0,5464000000.0,-568000000.0,-568000000.0,,,,-85000000.0,73000000.0,218000000.0,-435000000.0,,,,,,,,-1323000000.0,-194000000.0,3706000000.0,-568000000.0,85000000.0,4896000000.0,5002572156.0,4896000000.0,-15.68582483,3.518351578,-1323000000.0,,,-158000000.0,,,,,,,,,,,15622000000.0,-725000000.0,16668000000.0,93.72450204,-21.54758621,1194000000.0,49912000000.0,664000000.0,664000000.0,-4819852292.0,-2607852292.0,,,,,,,,,260000000.0,1538000000.0,,1798000000.0,22000000.0,,,,,,,
2020-12-31,ALV.DE,quarterly,Q4,2020.0,EUR,31676000000.0,31676000000.0,,,,,,,,-2594000000.0,-2919000000.0,2594000000.0,693000000.0,1901000000.0,1733000000.0,1817000000.0,1817000000.0,,,-102000000.0,,100.0,,5.736204066,102000000.0,,,,,,,,325000000.0,,325000000.0,,,168000000.0,,168000000.0,646043000000.0,22442000000.0,623601000000.0,,20715000000.0,,-20715000000.0,,,-646043000000.0,,12375000000.0,24198000000.0,662962000000.0,662962000000.0,-675337000000.0,15604000000.0,13489000000.0,2115000000.0,-690941000000.0,,1060010000000.0,,,,35524000000.0,32799000000.0,-35524000000.0,,-49390000000.0,,975418000000.0,80821000000.0,84594000000.0,1060010000000.0,412045639.0,10357000000.0,12.2431851,6.605656027,,,,,,,11823000000.0,,9642000000.0,3795000000.0,-13437000000.0,,,,28928000000.0,1170000000.0,27758000000.0,30000000.0,31401000000.0,,,3773000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238174633.8,,,,,,,,,,,,,,,,,,35524000000.0,-606746000000.0,71868000000.0,49.42950966,-0.058548388,16855000000.0,112238000000.0,,,257356110.3,257356110.3,,,,,,,,,,2725000000.0,13866000000.0,2725000000.0,-84000000.0,,,,,,,
2020-12-31,ASML.AS,quarterly,Q4,2020.0,EUR,4254100000.0,4254100000.0,2043000000.0,2043000000.0,2211100000.0,707400000.0,151500000.0,555900000.0,1503700000.0,8000000.0,8000000.0,1495700000.0,170200000.0,1350500000.0,1350500000.0,1350500000.0,1350500000.0,1629100000.0,32.49441996,1503700000.0,1503700000.0,51.97574105,35.34707694,31.74584518,125400000.0,417500000.0,3.234730539,3.234730539,418400000.0,3.227772467,3.227772467,1.201437126,,,,,,,,,7351600000.0,6049400000.0,1302200000.0,3332900000.0,1310300000.0,,2022600000.0,4569400000.0,,676100000.0,15930000000.0,2815200000.0,5366900000.0,820700000.0,820700000.0,7701500000.0,5678000000.0,4629100000.0,1048900000.0,2023500000.0,11337400000.0,27267400000.0,3954200000.0,,6603500000.0,4662800000.0,4662800000.0,2135700000.0,1878200000.0,257500000.0,6798500000.0,13402000000.0,13865400000.0,13865400000.0,27267400000.0,416514034.0,-1371200000.0,-9.889364894,37.92324011,2.412357083,197.2877237,2073400000.0,1805000000.0,1164200000.0,-473200000.0,2551700000.0,2633900000.0,1377900000.0,110000000.0,1146000000.0,15400000.0,15400000.0,3954200000.0,3817700000.0,37600000.0,3780100000.0,863200000.0,10731500000.0,179400000.0,,,1350600000.0,125400000.0,119700000.0,6200000.0,-60700000.0,800000.0,173400000.0,3074700000.0,3074700000.0,4670400000.0,-305100000.0,-292900000.0,-12200000.0,-426000000.0,-820800000.0,-222800000.0,,-2200000.0,-956100000.0,-501600000.0,-700000.0,,-700000.0,-692100000.0,7900000.0,-700000000.0,-1194400000.0,-2000000.0,2519900000.0,-305100000.0,222800000.0,4365300000.0,4365300000.0,4376800000.0,29.72900706,3.458274713,,10.45580838,394800000.0,-222800000.0,,,,10.18946108,3.902035928,3.601676647,11.18658683,17.60862275,19.61053892,25.7942515,4678200000.0,157488000000.0,15447300000.0,30.28490416,0.02970513,159135000000.0,13978400000.0,4542200000.0,4051400000.0,4633872401.0,5413972401.0,160161000000.0,11.26652192,34.67217428,38.87247618,33.98625089,29.0891675,160507000000.0,377.2166467,,,,,,,,,,,,
2020-12-31,BNP.PA,quarterly,Q4,2020.0,EUR,21331000000.0,21331000000.0,,,,18287000000.0,,,,-2230000000.0,-2230000000.0,2230000000.0,558000000.0,1672000000.0,1512000000.0,1592000000.0,1592000000.0,,,,,100.0,,7.4633163,,,,,,,,,,,,18287000000.0,-18287000000.0,160000000.0,,160000000.0,412579000000.0,412579000000.0,,37028000000.0,,,37028000000.0,,,-449607000000.0,,32895000000.0,53264000000.0,648685000000.0,648685000000.0,-681580000000.0,11392000000.0,7493000000.0,3899000000.0,-692972000000.0,,2488490000000.0,,,,271127000000.0,,-271127000000.0,,-271127000000.0,,2371140000000.0,112799000000.0,117349000000.0,2488490000000.0,1248097276.0,-412579000000.0,-351.5828852,4.277463275,,,,,,,20369000000.0,,,1671000000.0,-1671000000.0,,,,27053000000.0,27053000000.0,,,76294000000.0,,,4550000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271127000000.0,-136902000000.0,379024000000.0,71.53293723,-1.980445866,-136902000000.0,59569000000.0,,,,,,,,,,,,,,,,,-80000000.0,,,,,,,
2020-12-31,ENI.MI,quarterly,Q4,2020.0,EUR,11631000000.0,11631000000.0,10504000000.0,10504000000.0,1127000000.0,685000000.0,644000000.0,,442000000.0,743000000.0,241000000.0,-301000000.0,494000000.0,-795000000.0,-799000000.0,-797000000.0,-797000000.0,2112000000.0,15.47502671,442000000.0,442000000.0,9.68962256,3.80018915,-6.852377268,1670000000.0,3572500000.0,-0.223093072,-0.22253324,3576800000.0,-0.222824871,-0.222265712,0.002239328,502000000.0,355000000.0,857000000.0,41000000.0,,4000000.0,,4000000.0,14717000000.0,9215000000.0,5502000000.0,11611000000.0,7087000000.0,,4524000000.0,3893000000.0,4000000.0,2681000000.0,32902000000.0,58586000000.0,191022000000.0,7741000000.0,7741000000.0,10419000000.0,2936000000.0,1297000000.0,1639000000.0,7483000000.0,76746000000.0,109648000000.0,4559000000.0,2450000000.0,24085000000.0,26064000000.0,21895000000.0,22006000000.0,5524000000.0,16482000000.0,48070000000.0,72155000000.0,37415000000.0,37493000000.0,109648000000.0,3572549651.0,16702000000.0,44.5469821,32.38342454,1.366078472,15.90316838,2286000000.0,,1603000000.0,,132436000000.0,13886000000.0,8679000000.0,1367000000.0,3840000000.0,5640000000.0,4022000000.0,2109000000.0,4005000000.0,4005000000.0,,581000000.0,25408000000.0,8583000000.0,,78000000.0,-795000000.0,1670000000.0,745000000.0,,494000000.0,456000000.0,-205000000.0,-632000000.0,-1508000000.0,988000000.0,-1187000000.0,-1099000000.0,-88000000.0,-23000000.0,-70000000.0,,,174000000.0,-1031000000.0,-8000000.0,-357000000.0,315000000.0,-672000000.0,,,,2610000000.0,-33000000.0,2567000000.0,-1187000000.0,,-199000000.0,,-463000000.0,2.985767067,-1.239648683,2975000000.0,-0.055703289,47000000.0,,5000000.0,5000000.0,,3.255703289,0.591182645,0.123722883,0.276557033,4.119524143,9.673058083,8.233170049,31704000000.0,40929300000.0,61195000000.0,51.80815426,0.774604012,46460024000.0,43987000000.0,6807000000.0,-497000000.0,-11563284053.0,-8387284053.0,23864300000.0,0.93048628,6.012825033,,,,23893024000.0,11.45676697,849000000.0,4169000000.0,,5018000000.0,-2000000.0,-177000000.0,1077000000.0,,,,-24000000.0,
2020-12-31,IBE.MC,quarterly,Q4,2020.0,EUR,8897000000.0,8897000000.0,4593300000.0,4593300000.0,4303700000.0,2321500000.0,813300000.0,,1982200000.0,771800000.0,569500000.0,1210400000.0,128500000.0,1081900000.0,796100000.0,930000000.0,930000000.0,1982200000.0,18.07482275,1366500000.0,1982200000.0,48.37248511,22.27942003,10.45296167,615700000.0,,,,,,,,202300000.0,-761200000.0,-558900000.0,1508200000.0,,285800000.0,,285800000.0,3788000000.0,3427000000.0,361000000.0,,6415000000.0,,-6415000000.0,2703000000.0,1212000000.0,8481000000.0,14972000000.0,73753000000.0,118116000000.0,,,33793000000.0,18222000000.0,7613000000.0,10609000000.0,15571000000.0,107546000000.0,122518000000.0,9829000000.0,9829000000.0,17931000000.0,32406000000.0,30479000000.0,24963000000.0,,22645000000.0,57369000000.0,75300000000.0,35412000000.0,47218000000.0,122518000000.0,6154494588.0,35023000000.0,74.17298488,27.80164148,0.834978529,-2.716819468,408000000.0,,1250000000.0,-167000000.0,44363000000.0,,6431000000.0,178000000.0,-6609000000.0,8102000000.0,7971000000.0,,19123000000.0,4762000000.0,14361000000.0,1985000000.0,21649000000.0,,,11806000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-499565358.6,,,,,,,,,,,,,,,,,,40508000000.0,48526000000.0,78725000000.0,51.4550651,0.83476899,48887000000.0,33145000000.0,5990900000.0,5990900000.0,176739404.3,176739404.3,,1.464051893,8.099951593,8.099951593,274.5624281,274.5624281,,,131000000.0,1927000000.0,2318000000.0,2058000000.0,-133900000.0,,,,,,,
2020-12-31,ISP.MI,quarterly,Q4,2020.0,EUR,5315000000.0,5315000000.0,,,,3156000000.0,889000000.0,,,-746000000.0,-746000000.0,746000000.0,167000000.0,579000000.0,-3115000000.0,-3099000000.0,-3099000000.0,,,-321000000.0,,100.0,,-58.30667921,321000000.0,19388335304.0,-0.159838375,0.029863317,19388335304.0,-0.159838375,0.029863317,,,,,2267000000.0,-3156000000.0,3694000000.0,,3694000000.0,89278000000.0,89278000000.0,,49000000.0,,,49000000.0,,,-89327000000.0,,9175000000.0,9175000000.0,174435000000.0,174435000000.0,-183610000000.0,8194000000.0,3154000000.0,5040000000.0,-191804000000.0,,1002610000000.0,,,,107154000000.0,,-107154000000.0,,-107154000000.0,,936293000000.0,65871000000.0,66321000000.0,1002610000000.0,19388335304.0,-89278000000.0,-134.6149787,5.845316868,,,,,,,,,1979000000.0,284000000.0,-2263000000.0,,,,37528000000.0,10084000000.0,27444000000.0,130000000.0,3277000000.0,,,450000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274133901,,,,4.604727461,2.998039754,0.689125693,107154000000.0,44694136013.0,120965000000.0,88.58264787,2.397495724,44694136013.0,22810000000.0,,,,,26368136013.0,1.959409733,,,,,26368136013.0,2.305207503,,,,,-16000000.0,,,,,,,
2020-12-31,SAN.MC,quarterly,Q4,2020.0,EUR,11792000000.0,11792000000.0,,,,,5101000000.0,,,-1195000000.0,-1195000000.0,1195000000.0,612000000.0,583000000.0,-29000000.0,277000000.0,277000000.0,710000000.0,6.012109801,,,100.0,,2.349050204,710000000.0,,,,,,,,,,,-5101000000.0,,612000000.0,,612000000.0,190949000000.0,173022000000.0,17927000000.0,5340000000.0,,,5340000000.0,,,-196289000000.0,,31772000000.0,49100000000.0,199808000000.0,199808000000.0,-231580000000.0,15908000000.0,12471000000.0,3437000000.0,-247488000000.0,,1508250000000.0,-15372000000.0,-15372000000.0,,237724000000.0,235269000000.0,-237724000000.0,5933000000.0,-247633000000.0,,1416930000000.0,81476000000.0,91322000000.0,1508250000000.0,17312202280.0,84253000000.0,92.25925845,5.053399288,,,,,,,17328000000.0,14778000000.0,1998000000.0,6471000000.0,6309000000.0,594000000.0,22006000000.0,,60683000000.0,8670000000.0,52013000000.0,69000000.0,56812000000.0,-36740000000.0,,9846000000.0,583000000.0,710000000.0,5086000000.0,,,,5086000000.0,-5000000.0,-5000000.0,6374000000.0,-2153000000.0,-1802000000.0,-351000000.0,61000000.0,-47000000.0,-1000000.0,,255000000.0,-1319000000.0,,732000000.0,2242000000.0,-1510000000.0,3000000.0,205000000.0,-202000000.0,408000000.0,201000000.0,5463000000.0,-2153000000.0,1000000.0,4221000000.0,4221000000.0,5823000000.0,0.133384223,23.01083032,-327000000.0,,108000000.0,-1000000.0,519000000.0,519000000.0,,,,,,,,,238318000000.0,57215000000.0,313646000000.0,75.98311472,4.165306301,75142000000.0,46739000000.0,2810000000.0,,66153000000.0,73233000000.0,,1.2241383,20.36120996,,0.86488897,0.78127347,,,594000000.0,2455000000.0,3976000000.0,3049000000.0,-306000000.0,,,,,,,
2020-12-31,SAN.PA,quarterly,Q4,2020.0,EUR,9736000000.0,9736000000.0,3438000000.0,3438000000.0,6298000000.0,4636000000.0,2601000000.0,1516000000.0,1662000000.0,247000000.0,157000000.0,1415000000.0,329000000.0,1090000000.0,1072000000.0,1081000000.0,1081000000.0,1662000000.0,21.12178544,1268000000.0,1662000000.0,64.68775678,17.07066557,11.10312243,394000000.0,1255100000.0,0.861285953,0.868456697,1255100000.0,0.861285953,0.868456697,,90000000.0,57000000.0,147000000.0,519000000.0,,18000000.0,,18000000.0,11152000000.0,10098000000.0,1054000000.0,9787000000.0,7568000000.0,,2219000000.0,8715000000.0,836000000.0,999000000.0,30653000000.0,11976000000.0,27555000000.0,2422000000.0,2422000000.0,75191000000.0,69463000000.0,48056000000.0,21407000000.0,5728000000.0,89589000000.0,120242000000.0,10367000000.0,10046000000.0,21295000000.0,18962000000.0,17123000000.0,10954000000.0,1617000000.0,9337000000.0,29916000000.0,51211000000.0,68681000000.0,69031000000.0,120242000000.0,1250690553.0,10208000000.0,14.78755921,-0.850745387,1.439445879,163.683948,1278000000.0,5025000000.0,2412000000.0,-836000000.0,15579000000.0,7476000000.0,6180000000.0,737000000.0,559000000.0,3452000000.0,3183000000.0,321000000.0,3059000000.0,2527000000.0,532000000.0,939000000.0,,62156000000.0,,350000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112821201.4,,,,,,,,,,,7.757150825,1.324197275,1.324197275,,8.885347781,-0.344195682,2.013385388,22414000000.0,96732882000.0,25291000000.0,88.62441185,0.231710247,97786882000.0,37369000000.0,7893000000.0,7893000000.0,-543690459.4,-543690459.4,85120882000.0,2.588586315,12.25552794,12.25552794,,,85120882000.0,77.07185244,269000000.0,1839000000.0,,2108000000.0,-9000000.0,,,,,,,
2020-12-31,SAP.DE,quarterly,Q4,2020.0,EUR,7539000000.0,7539000000.0,1903000000.0,1903000000.0,5637000000.0,2987000000.0,2026000000.0,1131000000.0,2650000000.0,-56000000.0,52000000.0,2706000000.0,772000000.0,1935000000.0,1882000000.0,1908000000.0,1908000000.0,3112000000.0,30.9155419,2650000000.0,2650000000.0,74.75792545,35.15055047,25.30839634,462000000.0,1182000000.0,1.614213198,1.637055838,1182000000.0,1.614213198,1.637055838,,-108000000.0,331000000.0,223000000.0,-170000000.0,,53000000.0,,53000000.0,6946000000.0,5311000000.0,1635000000.0,6804000000.0,6199000000.0,,605000000.0,,,1319000000.0,15069000000.0,5041000000.0,5041000000.0,3512000000.0,3512000000.0,34842000000.0,31322000000.0,27538000000.0,3784000000.0,3520000000.0,43395000000.0,58464000000.0,8566000000.0,4570000000.0,12842000000.0,13600000000.0,11860000000.0,2095000000.0,194000000.0,1901000000.0,15695000000.0,28537000000.0,29716000000.0,29927000000.0,58464000000.0,1179579340.0,8032000000.0,26.83864069,-5.139635989,1.173415356,23.63934398,,,,,,2413000000.0,1367000000.0,1046000000.0,,1863000000.0,1483000000.0,3996000000.0,1774000000.0,1229000000.0,545000000.0,3072000000.0,32026000000.0,,,211000000.0,1935000000.0,462000000.0,62000000.0,20000000.0,772000000.0,,-730000000.0,-359000000.0,-198000000.0,2100000000.0,-164000000.0,,-164000000.0,-1430000000.0,-1749000000.0,-398000000.0,203000000.0,25000000.0,-1967000000.0,,-1438000000.0,17000000.0,-1455000000.0,-750000000.0,,-750000000.0,-2093000000.0,-163000000.0,-1960000000.0,-164000000.0,398000000.0,1936000000.0,2095379897.0,662000000.0,14.13121554,1.100628931,95000000.0,1.637901861,319000000.0,-601000000.0,,,,6.378172589,2.632825719,2.241962775,1.776649746,5.876480541,-1.180203046,28.13451777,15463000000.0,126514000000.0,48929000000.0,31.60293486,0.122223338,128149000000.0,27339000000.0,8452000000.0,6621000000.0,7551613636.0,8700613636.0,117786000000.0,4.627612568,14.96856365,19.10803504,16.7532803,14.54084795,117786000000.0,107.0340948,380000000.0,1740000000.0,,2120000000.0,-26000000.0,-1129000000.0,968000000.0,,,,,
2020-12-31,SHEL.L,quarterly,Q4,2020.0,USD,43989000000.0,43989000000.0,44786000000.0,44786000000.0,-797000000.0,3458000000.0,2751000000.0,199000000.0,-4255000000.0,-130000000.0,-512000000.0,-4125000000.0,-168000000.0,-3956000000.0,-4072000000.0,-4014000000.0,-4014000000.0,-4255000000.0,-14.14067563,13635000000.0,-4255000000.0,-1.811816591,-9.672872764,-9.125008525,-17890000000.0,7784400000.0,-0.515646678,-0.508195879,7784400000.0,-0.515646678,-0.508195879,0.167899902,382000000.0,494000000.0,876000000.0,508000000.0,,116000000.0,,116000000.0,31765000000.0,31765000000.0,,,21781000000.0,,-21781000000.0,19457000000.0,1300000000.0,40731000000.0,91953000000.0,209700000000.0,453644000000.0,,,77615000000.0,22710000000.0,14039000000.0,8671000000.0,54905000000.0,287315000000.0,379268000000.0,56809000000.0,56809000000.0,73708000000.0,91115000000.0,66838000000.0,55908000000.0,,40303000000.0,147023000000.0,220731000000.0,155310000000.0,158537000000.0,379268000000.0,7807423335.0,47829000000.0,30.16898263,38.09394264,1.247530797,43.21879198,1447000000.0,,16710000000.0,,243944000000.0,,22664000000.0,6006000000.0,-28670000000.0,16899000000.0,12756000000.0,,934000000.0,651000000.0,283000000.0,709000000.0,142616000000.0,,,3227000000.0,-4125000000.0,,10750000000.0,,,,10750000000.0,-338000000.0,1579000000.0,6287000000.0,,,,-21000000.0,-28000000.0,-159000000.0,111000000.0,-5321000000.0,-5407000000.0,-1307000000.0,-2815000000.0,2047000000.0,-4862000000.0,-184000000.0,-184000000.0,,-5332000000.0,567000000.0,-4452000000.0,,159000000.0,6287000000.0,,3566000000.0,336.3990425,-1.566268062,-1026000000.0,0.807640923,7000000.0,-270000000.0,94000000.0,94000000.0,,5.650917219,-0.546606033,-0.546606033,0.807640923,4.080597092,17.44861518,18.40437285,108014000000.0,11522600000000.0,254508000000.0,42.44031622,0.009374076,11522600000000.0,180543000000.0,-25530000000.0,-25530000000.0,32493070909.0,32493070909.0,155000000.0,63.82207413,,,354.618028,354.618028,11443200000000.0,1480.220535,4143000000.0,24277000000.0,15605000000.0,28420000000.0,-58000000.0,-108000000.0,,,,,-1809000000.0,
2020-12-31,SIE.DE,quarterly,Q1,2021.0,EUR,14071000000.0,14071000000.0,8751000000.0,8751000000.0,5319000000.0,3583000000.0,2461000000.0,1064000000.0,1736000000.0,-228000000.0,-45000000.0,1964000000.0,488000000.0,1475000000.0,1256000000.0,1377000000.0,1377000000.0,1736000000.0,11.22049979,1026000000.0,1736000000.0,37.80825812,12.3374316,9.786084855,710000000.0,800182000.0,1.720858505,1.843330642,810000000.0,1.7,1.820987654,,-183000000.0,349000000.0,166000000.0,58000000.0,,219000000.0,23000000.0,196000000.0,22426000000.0,14016000000.0,8410000000.0,,13866000000.0,,-13866000000.0,7743000000.0,7743000000.0,23950000000.0,54119000000.0,,,,,67314000000.0,24457000000.0,19872000000.0,4585000000.0,42857000000.0,67314000000.0,121433000000.0,27089000000.0,27089000000.0,34627000000.0,35942000000.0,,10455000000.0,,5487000000.0,46397000000.0,81024000000.0,37065000000.0,40409000000.0,121433000000.0,799309712.0,-14016000000.0,-34.68534237,16.44943079,1.562913334,117.0794257,,,,,,,7025000000.0,2232000000.0,-9257000000.0,7538000000.0,,,9380000000.0,2550000000.0,6830000000.0,4475000000.0,34653000000.0,,,3344000000.0,1475000000.0,,616000000.0,,488000000.0,,128000000.0,-780000000.0,108000000.0,1311000000.0,-329000000.0,,-329000000.0,-330000000.0,-523000000.0,-2000000.0,1000000.0,213000000.0,-448000000.0,,-179000000.0,,-179000000.0,-144000000.0,,-144000000.0,-619000000.0,-216000000.0,244000000.0,-329000000.0,2000000.0,982000000.0,1106753564.0,1132000000.0,5.674667307,0.952069717,-296000000.0,1.227220807,193000000.0,-3000000.0,,,,17.58474947,2.169506437,2.169506437,1.638377269,28.02612406,19.93546468,46.4931728,43480000000.0,108553000000.0,84027000000.0,51.74527235,0.400541151,117996000000.0,50381000000.0,5653000000.0,5653000000.0,9926340886.0,11517340886.0,84155140940.0,2.154644428,19.20274915,19.20274915,10.93586672,9.425191285,85187700000.0,135.6605634,,,4968000000.0,,-121000000.0,-426000000.0,,,,,-462000000.0,
