date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_discontinued_operations,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,cf_free_cash_flow_firm,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,enterprise_value,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,short_and_long_term_debt,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,is_sg_and_a_expense,is_int_income,div_per_shr,is_depr_exp,bs_taxes_payable,bs_pension_liabilities,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_proc_debt_and_capital_lease,cash_flow_per_sh,bs_acct_note_rcv,bs_loans_receivable,bs_lt_invest,bs_long_term_investments,bs_acct_payable_and_accruals_detailed,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,cf_depr_amort,cf_stock_based_compensation,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_asset_impairment_charge,cf_incr_cap_stock,cf_net_cash_discontinued_ops_inv,bs_amt_of_tsy_stock,is_other_oper_income,bs_invtry_adj,cf_cash_for_divestitures,is_operating_expenses_r_and_d,bs_pfd_eqty_and_hybrid_cptl
2023-03-31,ULTRACEMCO.NS,quarterly,Q4,2023,INR,177600000000.0,177600000000.0,62833800000.0,62833800000.0,114766200000.0,89487700000.0,32834100000.0,25278500000.0,354500000.0,1306300000.0,1306300000.0,-951800000.0,24924000000.0,8223000000.0,16701000000.0,83000000.0,83000000.0,16618000000.0,-41500000.0,16659500000.0,16659500000.0,,,,,,,25278500000.0,12.350299016965684,17661900000.0,25278500000.0,64.62060810810812,14.23338963963964,9.3803490990991,,70297700000.0,3703700000.0,66594000000.0,38670200000.0,-38670200000.0,66118300000.0,44137400000.0,13303900000.0,6986600000.0,1690400000.0,71013000000.0,207429000000.0,594489200000.0,764502100000.0,170012900000.0,111951400000.0,66947000000.0,63292600000.0,3654400000.0,45004400000.0,706440600000.0,913869600000.0,72093000000.0,-85757200000.0,46906800000.0,45443700000.0,1463100000.0,187411100000.0,187411100000.0,234317900000.0,63670600000.0,53564100000.0,10106500000.0,72079400000.0,72079400000.0,135750000000.0,370067900000.0,58106300000.0,2886900000.0,55219400000.0,90463000000.0,543245400000.0,556300000.0,543801700000.0,913869600000.0,288265854.0,11569600000.0,95304100000.0,17.52552446967341,56.30440137032593,0.885246069549104,21.66382848947936,875321629.7544534,,,,,,,,40836000000.0,0.0655078155078155,0.5304148135832745,0.5304148135832745,12.651074320561031,12.651074320561031,,107430000000.0,,623376000000.0,76988800000.0,76988800000.0,3227868160.8590107,3227868160.8590107,110577400000.0,204483600000.0,54.07641493009709,2.7078411205798805,56653600000.0,,,7616600000.0,13664200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568600000.0,,,,,
2023-06-30,ADANIPORTS.NS,quarterly,Q1,2024,INR,62475500000.0,62475500000.0,30776900000.0,30776900000.0,31698600000.0,3657900000.0,3657900000.0,28040700000.0,3133300000.0,7061400000.0,7061400000.0,-3928100000.0,24907400000.0,3713600000.0,21193800000.0,93200000.0,93200000.0,21100600000.0,-46600000.0,21147200000.0,21147200000.0,2160081716.0,9.79000000016666,9.811573258092428,2160081716.0,9.79000000016666,9.811573258092428,28040700000.0,45.25237193391144,28040700000.0,28040700000.0,50.73764915847012,44.88271402389737,33.84878872518027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008571722.459992,28.922748402172022,12.981314453198214,12.981314453198214,,,,1579408549104.88,1579408549104.88,7.242634504839616,16.00498315406998,16.00498315406998,115.6792304807211,115.6792304807211,1579408549104.88,1579408549104.88,731.18,218071000000.0,98682300000.0,98682300000.0,13653345916.47462,13653345916.47462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,BHARTIARTL.NS,quarterly,Q1,2024,INR,374400000000.0,374400000000.0,123411000000.0,123411000000.0,250989000000.0,151542000000.0,124550000000.0,99447000000.0,80918000000.0,56137000000.0,56137000000.0,24781000000.0,18529000000.0,3327000000.0,15202000000.0,-1846000000.0,-1846000000.0,17048000000.0,923000000.0,16125000000.0,16125000000.0,5677816901.0,2.840000000204304,2.6774375195724542,5779569892.0,2.7900000002283907,2.6302995350990384,99447000000.0,26.00865765939956,2909000000.0,99447000000.0,67.03766025641026,26.56169871794872,4.3068910256410255,,461318000000.0,58799000000.0,402519000000.0,52163000000.0,-52163000000.0,,,,,,184148000000.0,645466000000.0,,,,3820536000000.0,1589804000000.0,,1589804000000.0,2230732000000.0,3820536000000.0,4466002000000.0,361185000000.0,-370930000000.0,225645000000.0,225645000000.0,,1021689000000.0,1021689000000.0,1247334000000.0,2023921000000.0,2023921000000.0,,164214000000.0,164214000000.0,2188135000000.0,3435469000000.0,,,,,768667000000.0,261866000000.0,1030533000000.0,4466002000000.0,5974127376.0,,2190767000000.0,212.5858172421456,-19.444801783465536,0.5174764738233705,-120.31065030915028,241535243995.89832,65.94083721404597,17.5150065128879,17.5150065128879,81.24918574227901,,-98.5010629528224,4939019365841.88,6989133365841.88,4.860984590257824,18.68987109567748,18.68987109567748,12.491929224974305,8.755976333301911,5027532257652.96,7480165257652.96,1230.9543417314012,1437802000000.0,373953000000.0,373953000000.0,559491911935.3446,798212911935.3446,2249566000000.0,2511432000000.0,89.57304040085496,0.3218662289368157,26992000000.0,,0.7101320930743413,96538000000.0,9745000000.0,,18529000000.0,167689000000.0,,167689000000.0,21879000000.0,-16159000000.0,,38038000000.0,208097000000.0,,,-12619000000.0,,-12619000000.0,,,,-145762000000.0,-158381000000.0,-4032000000.0,-62100000000.0,-66096000000.0,-1504000000.0,-16380000000.0,-12619000000.0,195478000000.0,208097000000.0,34.42837333581004,4.076058243971954,12.90524031007752,36000000.0,,,,,,,,36.65088248325674,,,,,,,,,,,,,,,36000000.0,,,,,,,
2023-06-30,HDFCBANK.NS,quarterly,Q1,2024,INR,350665300000.0,350665300000.0,,,,,-59511600000.0,,-165967200000.0,,,-165967200000.0,165967200000.0,41934700000.0,124032500000.0,657400000.0,657400000.0,123375100000.0,-328700000.0,123703800000.0,123703800000.0,5584821670.0,22.15000000170104,22.208855954392543,5615242851.0,22.029999998659008,22.088537092908005,,,,,100.0,,35.27688653539429,,1640181900000.0,1640181900000.0,,,,,,,,,-1640181900000.0,,,,,-5612900500000.0,1487900000.0,1487900000.0,,-5614388400000.0,,25708775700000.0,,,,,,,,,2635474700000.0,2635474700000.0,,-2635474700000.0,-2635474700000.0,,22665170100000.0,5591800000.0,5591800000.0,,,3034782400000.0,8823200000.0,3043605600000.0,25708775700000.0,5591798806.0,,995292800000.0,32.70110949986424,11.833678152543186,,,,62.78898785321466,,,293.6856352657721,1.0012495170682862,544.7116989144615,9374011476661.6,10378127476661.6,8.123144891675851,,,,,9425072820546.48,10429188820546.48,1858.2737444258628,1277599700000.0,,,,,2635474700000.0,2649889700000.0,99.45601509376031,0.2539451077207013,59511600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5612900500000.0,5612900500000.0,,,,3029190600000.0,,,,,,,,,,,,,,
2023-06-30,HINDUNILVR.NS,quarterly,Q1,2024,INR,152670000000.0,152670000000.0,76790000000.0,76790000000.0,75880000000.0,42090000000.0,27040000000.0,33790000000.0,-950000000.0,500000000.0,500000000.0,-1450000000.0,34740000000.0,9180000000.0,25560000000.0,40000000.0,40000000.0,25520000000.0,-20000000.0,25540000000.0,25540000000.0,2349586017.0,10.869999997961344,10.878512135782769,2349586017.0,10.869999997961344,10.878512135782769,33790000000.0,21.947104649431846,30930000000.0,33790000000.0,49.70197157267309,22.13270452610205,16.728892382262394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367875647.6683937,64.9774040598574,14.381256849299678,14.381256849299678,,,,6115291022306.07,6115291022306.07,10.114773685152038,46.08705269655641,46.08705269655641,21947.27268279437,21947.27268279437,6115291022306.07,6115291022306.07,2602.71,604590000000.0,132690000000.0,132690000000.0,278635578.5837651,278635578.5837651,,,,,15050000000.0,,,2860000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,INFY.NS,quarterly,Q1,2024,USD,4617000000.0,4617000000.0,3211000000.0,3211000000.0,1406000000.0,445000000.0,,961000000.0,-57000000.0,,,-57000000.0,1018000000.0,294000000.0,724000000.0,,,724000000.0,,724000000.0,724000000.0,4258823529.0,0.1700000000164364,0.1700000000164364,4258823529.0,0.1700000000164364,0.1700000000164364,961000000.0,23.4743826824758,961000000.0,961000000.0,30.45267489711934,20.814381633095085,15.68117825427767,,2273000000.0,1501000000.0,772000000.0,3191000000.0,2188000000.0,,,,,,1758000000.0,9443000000.0,2497000000.0,4573000000.0,2076000000.0,2518000000.0,1082000000.0,882000000.0,200000000.0,1436000000.0,6564000000.0,16007000000.0,460000000.0,1695000000.0,222000000.0,,222000000.0,2222000000.0,1327000000.0,5667000000.0,812000000.0,,812000000.0,407000000.0,228000000.0,1219000000.0,6886000000.0,732000000.0,325000000.0,407000000.0,11175000000.0,9069000000.0,52000000.0,9121000000.0,16007000000.0,4138454008.0,1034000000.0,-1501000000.0,-16.456528889376166,53.86264656616415,1.6663137462502209,46.88641390079204,,1.084102210049568,0.2256491712925351,0.2256491712925351,0.5337154696648619,2.700276243354999,1.887610497420073,66321269162.99948,65134269162.99948,3.5426013903513263,15.091350593836763,16.637105788761044,30.83614543702851,30.83614543702851,66321269162.99948,65906269162.99948,15.293958230359792,18386000000.0,4316000000.0,3915000000.0,2112270137.524558,2112270137.524558,1034000000.0,12586000000.0,8.215477514698872,0.0158748998535993,445000000.0,,,,1068000000.0,34000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.06174923188681,,,,,,,,,,,5412000000.0,33000000.0,1549000000.0,1549000000.0,3223000000.0,895000000.0,145000000.0,1440000000.0,,,,,,,,,,,,,,
2023-06-30,ITC.NS,quarterly,Q1,2024,INR,170332100000.0,170332100000.0,65496500000.0,65496500000.0,104835600000.0,42559500000.0,42559500000.0,62276100000.0,-7218900000.0,99000000.0,99000000.0,-7317900000.0,69495000000.0,17598900000.0,51896100000.0,1693600000.0,1693600000.0,50202500000.0,-846800000.0,51049300000.0,51049300000.0,12420754258.0,4.109999999969406,4.178176213942449,12451048780.0,4.100000000160629,4.168010335270729,62276100000.0,35.5244886734345,57851500000.0,62276100000.0,61.547764631563865,36.56157588616591,29.97045184084503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73929259.65896827,13.713506962774982,5.01387425484962,5.01387425484962,,,,5431720044565.98,5431720044565.98,7.880609067499735,22.18359605381997,22.18359605381997,56694.86495215473,56694.86495215473,5444968141981.8,5444968141981.8,437.31000000000006,689251300000.0,244853000000.0,244853000000.0,95806208.36031368,95806208.36031368,,,,,,,,4424600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,LT.NS,quarterly,Q1,2024,INR,478823700000.0,478823700000.0,307955200000.0,307955200000.0,170868500000.0,130496800000.0,107198300000.0,40371700000.0,-2952000000.0,8513600000.0,8513600000.0,-11465600000.0,43323700000.0,12162500000.0,30955900000.0,12051700000.0,12051700000.0,18904200000.0,-6025900000.0,24930100000.0,24930100000.0,1405304397.0,17.73999999802178,22.02789663654628,1406097011.0,17.729999996422723,22.01547955641021,40371700000.0,10.60899350959626,32067000000.0,40371700000.0,35.685054854218784,8.431433114108595,5.206530086125645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123530361.44189,340.72596728664473,28.728082034172985,28.728082034172985,,,,3412936311598.1704,3412936311598.1704,1.7620560007635735,16.609077940991515,16.609077940991515,934.8929775785516,934.8929775785516,3414861261884.71,3414861261884.71,2428.61,1936905700000.0,205486200000.0,205486200000.0,3650617122.441064,3650617122.441064,,,,,23298500000.0,,,8304700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,MARUTI.NS,quarterly,Q1,2024,INR,308476000000.0,308476000000.0,232714000000.0,232714000000.0,75762000000.0,53704000000.0,53704000000.0,22058000000.0,-10632000000.0,465000000.0,465000000.0,-11097000000.0,32690000000.0,7261000000.0,25429000000.0,,,25429000000.0,,25429000000.0,25429000000.0,314404055.0,80.88000010050762,80.88000010050762,314404055.0,80.88000010050762,80.88000010050762,22058000000.0,7.548208535380578,8917000000.0,22058000000.0,24.56009543692216,7.1506373267288215,8.243428986371711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361715662.28204346,981.1451064141014,70.15812820861996,70.15812820861996,,,,3020495476587.75,3020495476587.75,2.53098097683841,33.5308830562244,33.5308830562244,5739.504558189422,5739.504558189422,3020495476587.75,3020495476587.75,9607.05,1193409000000.0,90081000000.0,90081000000.0,526264148.0575098,526264148.0575098,,,,,,,,13141000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,NTPC.NS,quarterly,Q1,2024,INR,430750900000.0,430750900000.0,257338200000.0,257338200000.0,173412700000.0,83074200000.0,83074200000.0,90338500000.0,19283200000.0,29223700000.0,29223700000.0,-9940500000.0,71055300000.0,17541400000.0,53513900000.0,5120400000.0,5120400000.0,48393500000.0,-338900000.0,48732400000.0,48732400000.0,9688349901.0,5.02999999979047,5.523530895026456,9688349901.0,5.02999999979047,5.523530895026456,90338500000.0,20.118275206408253,52125700000.0,90338500000.0,40.2582327744411,20.972329947540448,11.313359995301228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22009254192.579582,44.46070841800824,9.324446466438578,9.324446466438578,,,,1739736991722.5698,1739736991722.5698,0.9999890741704984,4.970550725203188,4.970550725203188,56.415349804315206,56.415349804315206,1739736991722.5698,1739736991722.5698,179.57,1739756000000.0,350008900000.0,350008900000.0,30838007701.04412,30838007701.04412,,,,,,,,38212800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,RELIANCE.NS,quarterly,Q1,2024,INR,2075590000000.0,2075590000000.0,1434430000000.0,1434430000000.0,641160000000.0,377980000000.0,377980000000.0,263180000000.0,20240000000.0,58370000000.0,58370000000.0,-38130000000.0,242940000000.0,61120000000.0,182580000000.0,44940000000.0,44940000000.0,137640000000.0,-22470000000.0,160110000000.0,160110000000.0,13534234996.0,11.829999999801984,13.490234213752084,13534234996.0,11.829999999801984,13.490234213752084,263180000000.0,11.429601961579944,263180000000.0,263180000000.0,30.890493787308667,12.679768162305658,7.713951213871718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43684997941.878654,153.35850165254513,19.445502466728414,19.445502466728414,,,,15667771800769.44,15667771800769.44,1.8112675011900847,15.847161670883846,15.847161670883846,297.1491461523753,297.1491461523753,15667771800769.44,15667771800769.44,1157.64,8650170000000.0,988680000000.0,988680000000.0,52726962212.89208,52726962212.89208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,SBIN.NS,quarterly,Q1,2024,INR,742878400000.0,742878400000.0,,,,458557400000.0,458557400000.0,,-252076400000.0,,,-252076400000.0,252076400000.0,64716900000.0,190943400000.0,11150800000.0,11150800000.0,179792600000.0,-5575400000.0,185368000000.0,185368000000.0,8924795378.0,20.76999999988123,21.39470900035239,8924795378.0,20.76999999988123,21.39470900035239,,,,,100.0,,24.952670585118643,,2962704700000.0,2962704700000.0,,,,,,,,,-2962704700000.0,,,,,-19386144900000.0,,,,-19386144900000.0,,60072924500000.0,,,,,,,,,4440414700000.0,,,-4440414700000.0,-4440414700000.0,,56160135000000.0,8924600000.0,8924600000.0,,,3775864800000.0,136924700000.0,3912789500000.0,60072924500000.0,8924611934.0,,-2962704700000.0,-75.71847910550773,6.513399393432227,,,,83.2375834443473,,,331.96331955163845,0.999978108405658,438.417838648177,5028229715965.2,6642864415965.199,2.2747073471792434,,,,,5028229715965.2,6642864415965.199,744.3155988024266,2920316068000.0,,,,,4440414700000.0,4586264000000.0,96.81986688947693,0.6684487928623203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19386144900000.0,19386144900000.0,,,,,,,,,,,,,,-458557400000.0,,,,
2023-06-30,SUNPHARMA.NS,quarterly,Q1,2024,INR,117851500000.0,117851500000.0,27581700000.0,27581700000.0,90269800000.0,63485700000.0,63485700000.0,26784100000.0,1972700000.0,808800000.0,808800000.0,1163900000.0,24811400000.0,4681000000.0,20056500000.0,-337800000.0,-337800000.0,20394300000.0,168900000.0,20225400000.0,20225400000.0,2407785714.0,8.400000000996766,8.329852562618868,2407785714.0,8.400000000996766,8.329852562618868,26784100000.0,21.997161191849173,20270900000.0,26784100000.0,76.59622491016236,22.72699117109244,17.161767139153934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656209142.5715599,48.94600849018909,11.123955028167428,11.123955028167428,,,,2500870709703.24,2500870709703.24,5.630049290136414,25.594435759385952,25.594435759385952,4448.0426691219145,4448.0426691219145,2500870709703.24,2500870709703.24,1038.66,444200500000.0,97711499999.99998,97711499999.99998,562240719.2862958,562240719.2862958,,,,,,,,6513200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,TATAMOTORS.NS,quarterly,Q1,2024,INR,1015280000000.0,1015280000000.0,637830000000.0,637830000000.0,377450000000.0,367560000000.0,343420000000.0,9890000000.0,-38750000000.0,26150000000.0,26150000000.0,-64900000000.0,48640000000.0,15630000000.0,33010000000.0,1960000000.0,1960000000.0,31050000000.0,-980000000.0,32030000000.0,32030000000.0,3835928144.0,8.349999999374337,8.605479237569368,3840527578.0,8.339999999864602,8.595173274915096,9890000000.0,2.5890224161152564,-56440000000.0,9890000000.0,37.17693641163029,0.9741155149318416,3.1547947364273896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17746946957.236843,264.67649077005234,2.578254760968224,2.578254760968224,,,,2263389401367.2,2263389401367.2,0.6065225249428531,23.426700408910342,23.426700408910342,37.17868092539605,37.17868092539605,2266103297398.9,2266103297398.9,590.05,3731748300000.0,96615800000.0,96615800000.0,60878690287.82894,60878690287.82894,,,,,,,,66330000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24140000000.0,
2023-06-30,TCS.NS,quarterly,Q1,2024,INR,593810000000.0,593810000000.0,359160000000.0,359160000000.0,234650000000.0,97100000000.0,,137550000000.0,-12340000000.0,-10540000000.0,1630000000.0,-1800000000.0,149890000000.0,38690000000.0,111200000000.0,920000000.0,920000000.0,110280000000.0,-460000000.0,110740000000.0,110740000000.0,3659051373.0,30.26467483270288,30.39039047676142,3659051373.0,30.26467483270288,30.39039047676142,137550000000.0,24.08124749548649,125120000000.0,137550000000.0,39.51600680352301,23.163975008841213,18.649062831545443,,563620000000.0,156140000000.0,407480000000.0,414730000000.0,-414730000000.0,320000000.0,310000000.0,,10000000.0,,645970000000.0,1209910000000.0,188620000000.0,415890000000.0,227270000000.0,141260000000.0,27070000000.0,18530000000.0,8540000000.0,114190000000.0,329880000000.0,1539790000000.0,105560000000.0,-265740000000.0,14710000000.0,,14710000000.0,503540000000.0,503540000000.0,518250000000.0,62280000000.0,,62280000000.0,23570000000.0,17530000000.0,85850000000.0,604100000000.0,8060000000.0,3660000000.0,4400000000.0,758290000000.0,928420000000.0,7270000000.0,935690000000.0,1539790000000.0,3659051373.0,76990000000.0,-156140000000.0,-16.687150658872064,60.06531281400391,2.3346068499758803,32.25405293174495,111099260124.091,162.28523173566276,37.59171052228897,37.59171052228897,154.03445935712475,208.237032587845,248.32119240103384,11581995310956.9,11102635310956.9,4.78394841066563,19.86586621628417,19.86586621628417,25.70104219090314,24.49065866346763,11581995310956.9,11510115310956.9,3034.29336709586,2320810000000.0,558880000000.0,558880000000.0,431991637867.7697,453341637867.7697,76990000000.0,846210000000.0,9.098214391226763,0.0069343897051198,97100000000.0,12170000000.0,,12430000000.0,160180000000.0,6040000000.0,111200000000.0,31360000000.0,38690000000.0,-7330000000.0,-29030000000.0,-1600000000.0,-40000000.0,-27390000000.0,113530000000.0,30000000.0,30000000.0,-3640000000.0,-3360000000.0,-280000000.0,-19980000000.0,307670000000.0,-327650000000.0,30000000.0,-23560000000.0,,-4700000000.0,-4700000000.0,-280000000.0,85270000000.0,-3640000000.0,109890000000.0,110200000000.0,30.03237418607296,19.22420467286233,1.0251941484558424,,,,,,,,,31.027167543405792,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,ULTRACEMCO.NS,quarterly,Q1,2024,INR,177371000000.0,177371000000.0,29439700000.0,29439700000.0,147931300000.0,124930200000.0,83922300000.0,23001100000.0,333200000.0,2107500000.0,2107500000.0,-1774300000.0,22667900000.0,5765700000.0,16902200000.0,35400000.0,35400000.0,16866800000.0,-17700000.0,16884500000.0,16884500000.0,288278982.0,58.57000008415459,58.63139894118261,288475995.0,58.53000004385114,58.59135696888748,23001100000.0,11.70732661723672,15510400000.0,23001100000.0,83.40219088802566,12.967790676040616,9.519312627205124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571446252.1892192,615.2755180743632,79.78764126480785,79.78764126480785,,,,2366289016320.06,2366289016320.06,3.6454518087614174,31.138208815274808,31.138208815274808,841.6603413404739,841.6603413404739,2367906164038.35,2367906164038.35,8208.33,649107200000.0,75993100000.0,75993100000.0,2811453623.383727,2811453623.383727,,,,,41007900000.0,,,7490700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,ADANIPORTS.NS,quarterly,Q2,2024,INR,66464100000.0,66464100000.0,33197000000.0,33197000000.0,33267100000.0,4207100000.0,4207100000.0,29060000000.0,3853200000.0,7153000000.0,7153000000.0,-3299800000.0,25206800000.0,7590500000.0,17616300000.0,275600000.0,275600000.0,17340700000.0,-137800000.0,17478500000.0,17478500000.0,2160506799.0,8.089999998190239,8.153781329525916,2160506799.0,8.089999998190239,8.153781329525916,29060000000.0,44.60869666230831,29060000000.0,29060000000.0,50.05273523601464,43.72285188545395,26.29765542601194,,100536500000.0,8355100000.0,92181400000.0,32895200000.0,-32895200000.0,4782900000.0,,,,4782900000.0,51381200000.0,156700600000.0,626192500000.0,626192500000.0,,358337700000.0,185606000000.0,68921400000.0,116684600000.0,172731700000.0,984530200000.0,1141230800000.0,17067100000.0,-17992700000.0,58532400000.0,58034700000.0,497700000.0,66778800000.0,66778800000.0,125311200000.0,442071000000.0,413732600000.0,28338400000.0,71215800000.0,71215800000.0,513286800000.0,638598000000.0,4320300000.0,4320300000.0,,,486934000000.0,15698800000.0,502632800000.0,1141230800000.0,2160138945.0,28836100000.0,463412200000.0,92.19696764715712,33.174819238680286,1.2504915761719624,0.6642104276669869,4999023830.871035,30.76319872298629,13.450547812879158,13.450547812879158,46.53375774912338,1.99966970805168,146.73723783083545,1775115596194.38,2190881296194.38,9.42610089870923,21.130635064426176,21.130635064426176,188.60306348003505,188.60306348003505,1775115596194.38,2283062696194.38,1014.0589685755392,232427100000.0,103682700000.0,103682700000.0,11616361133.10694,11616361133.10694,500603400000.0,520622500000.0,96.1547762534274,0.2284940771869117,,,,,925600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
