date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,div_per_shr,is_depr_exp,is_discontinued_operations,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_inventories,bs_invtry_raw_materials,bs_invtry_finished_goods,bs_other_current_assets_detailed,bs_cur_asset_report,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_st_borrow,bs_short_term_debt_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_pension_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_other_current_receivable,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_accrual,bs_lt_capital_lease_obligations,bs_total_capital_leases,bs_add_paid_in_cap,bs_mkt_sec_other_st_invest,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_inv,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_loans_receivable,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_net_chg_in_lt_invest_detailed,cf_incr_invest,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_net_cash_paid_for_aquis,cf_incr_cap_stock,cf_decr_invest,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,is_int_income,is_tot_cash_pfd_dvd,is_operating_expenses_r_and_d,is_other_oper_income,bs_goodwill,bs_st_capital_lease_obligations,bs_pfd_eqty_and_hybrid_cptl,cf_stock_based_compensation,cf_cash_for_acquis_subsidiaries,cf_change_in_inventories,cf_acct_rcv_unbilled_rev,cf_def_inc_tax,bs_deferred_tax_liabs_st,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,bs_st_deferred_revenue,cf_asset_impairment_charge,cf_net_cash_discont_ops_oper,cf_net_cash_discontinued_ops_inv,bs_invtry_in_progress,bs_invtry_adj,cf_acquisition_of_intang_assets,bs_notes_receivable
2021-03-31,CVX,quarterly,Q1,2021.0,USD,31076000000.0,31076000000.0,21854000000.0,21854000000.0,9222000000.0,7463000000.0,990000000.0,6473000000.0,1759000000.0,-418000000.0,198000000.0,198000000.0,-616000000.0,2177000000.0,779000000.0,1398000000.0,42000000.0,42000000.0,1356000000.0,-21000000.0,1377000000.0,1377000000.0,1912925000.0,0.7198400355476561,0.730817988159494,1915889000.0,0.7187263980324539,0.7296873670656285,6049000000.0,10.639385655558106,1759000000.0,1759000000.0,29.67563392972069,5.660316643068606,4.431072210065645,1.2901708117150437,4290000000.0,,7108000000.0,7076000000.0,14118000000.0,14118000000.0,5620000000.0,1637000000.0,3983000000.0,3587000000.0,30433000000.0,39591000000.0,39591000000.0,17618000000.0,13216000000.0,211212000000.0,241645000000.0,22639000000.0,12858000000.0,2224000000.0,4841000000.0,4841000000.0,27480000000.0,40599000000.0,40599000000.0,40633000000.0,12474000000.0,,28159000000.0,81232000000.0,108712000000.0,18698000000.0,1832000000.0,41269000000.0,159285000000.0,-4826000000.0,131888000000.0,1045000000.0,132933000000.0,241645000000.0,1928052179.0,38364000000.0,28.859651102435063,54.17694094240926,1.1074599708879185,15.873421216272298,,154003000000.0,346228000000.0,192225000000.0,7557000000.0,,,16866000000.0,32000000.0,4402000000.0,,,,,,1398000000.0,4290000000.0,-574000000.0,-320000000.0,-918000000.0,-31000000.0,4196000000.0,-1631000000.0,-1631000000.0,,-1000000.0,57000000.0,-1563000000.0,-2468000000.0,1159000000.0,3029000000.0,-1870000000.0,-6000000.0,-6000000.0,262000000.0,-1053000000.0,-53000000.0,1580000000.0,-1631000000.0,2565000000.0,2692149288.0110245,3724000000.0,1.340878497588771,16.89417840716487,3.04720406681191,11000000.0,11000000.0,-11000000.0,,1000000.0,,,16.24527882692735,3.162173111857496,0.9195342211534692,2.1934994837748474,3.715775579283035,84.22546623626123,67.19082034057791,200455410750.0,45440000000.0,239832410750.0,207602000000.0,21.88803576073448,0.1894656350153041,2.502372767158448,23.51989906345004,,20.50779628426095,17.997742047077896,200766008310.0,240175008310.0,125.3747066664924,95842000000.0,10197000000.0,-6947000000.0,11694694418.925129,13325694418.925129,,,,,4402000000.0,,,,,51000000.0,-2812000000.0,-254000000.0,,-102000000.0,1976000000.0,,,,,,,,
2021-03-31,ENI1.F,quarterly,Q1,2021.0,EUR,14494000000.0,14494000000.0,11960000000.0,11960000000.0,2534000000.0,805000000.0,791000000.0,14000000.0,1729000000.0,-32000000.0,-90000000.0,1149000000.0,58000000.0,1761000000.0,901000000.0,860000000.0,8000000.0,8000000.0,852000000.0,-4000000.0,856000000.0,856000000.0,1786250000.0,0.4792162351294611,0.4814555633310007,1789500000.0,0.478345906677843,0.4805811679240011,3429000000.0,20.473906025824963,1729000000.0,1729000000.0,17.48309645370498,11.929074099627432,5.905892093279977,,1700000000.0,,14837000000.0,8460000000.0,13581000000.0,13391000000.0,4414000000.0,,,3129000000.0,35961000000.0,9184000000.0,9184000000.0,9816000000.0,6699000000.0,79673000000.0,115634000000.0,14183000000.0,13754000000.0,429000000.0,5546000000.0,4654000000.0,25832000000.0,26748000000.0,22372000000.0,23097000000.0,5759000000.0,,17338000000.0,49845000000.0,75677000000.0,4005000000.0,4005000000.0,581000000.0,26250000000.0,10201000000.0,39875000000.0,82000000.0,39957000000.0,115634000000.0,3572549651.0,18566000000.0,46.46494982105764,32.74171902912449,1.3921105605450603,18.91155532266832,190000000.0,60673000000.0,60673000000.0,,,4376000000.0,5268000000.0,,6377000000.0,3117000000.0,3117000000.0,4414000000.0,6103000000.0,6103000000.0,,860000000.0,1700000000.0,7000000.0,-932000000.0,-1191000000.0,588000000.0,1376000000.0,-1139000000.0,-1093000000.0,-489000000.0,-547000000.0,-577000000.0,-2036000000.0,,-325000000.0,352000000.0,-677000000.0,,,,-325000000.0,36000000.0,-985000000.0,-1139000000.0,237000000.0,798124361.1584327,46000000.0,0.1326801959412176,4.767059989429175,1.6074766355140186,81000000.0,81000000.0,-81000000.0,,58000000.0,88000000.0,88000000.0,8.114205738278516,1.919664100769769,0.9679496151154654,0.7703289013296011,8.306228131560532,16.93771868439468,20.624212736179143,40547875000.0,32294000000.0,58086875000.0,62631000000.0,51.5623253660328,0.5559603610970637,1.3021627286585369,6.360108945581955,28.91332752613241,5.024571577006183,3.9111624806020986,40621650000.0,64537650000.0,32.51889433170049,44608000000.0,9133000000.0,2009000000.0,11560562748.438389,14851562748.438389,1239000000.0,,,,,892000000.0,,,,-604000000.0,-1688000000.0,901000000.0,,,513000000.0,,38000000.0,,,,,-46000000.0,
2021-03-31,EQNR,quarterly,Q1,2021.0,USD,16128000000.0,16128000000.0,9963000000.0,9963000000.0,6165000000.0,975000000.0,218000000.0,757000000.0,5190000000.0,677000000.0,267000000.0,312000000.0,410000000.0,4513000000.0,2659000000.0,1854000000.0,6000000.0,6000000.0,1848000000.0,-3000000.0,1851000000.0,1851000000.0,3248000000.0,0.5698891625615764,0.5708128078817734,3256000000.0,0.5684889434889435,0.5694103194103194,7987000000.0,32.72171907040328,5190000000.0,5190000000.0,38.22544642857143,32.180059523809526,11.476934523809524,0.1092980295566502,2797000000.0,,19914000000.0,8992000000.0,8692000000.0,8692000000.0,2917000000.0,,,2196000000.0,33719000000.0,6296000000.0,6296000000.0,79975000000.0,71825000000.0,86271000000.0,119991000000.0,13841000000.0,10592000000.0,3249000000.0,3915000000.0,2784000000.0,19041000000.0,30997000000.0,27991000000.0,34171000000.0,11440000000.0,4363000000.0,18368000000.0,65168000000.0,84209000000.0,,,,,,35764000000.0,18000000.0,35782000000.0,119991000000.0,3247863355.0,21783000000.0,60.87697725113186,24.70650298191182,1.77086287484901,-11.102547001983597,,,,,,3006000000.0,4137000000.0,,10922000000.0,8150000000.0,8150000000.0,2917000000.0,1285000000.0,1285000000.0,,4513000000.0,2797000000.0,-777000000.0,-841000000.0,-549000000.0,-549000000.0,5984000000.0,,,,,-613000000.0,-613000000.0,-355000000.0,-1726000000.0,,-1726000000.0,,,-1015000000.0,-3096000000.0,-174000000.0,2275000000.0,,5984000000.0,6112173720.363395,4258000000.0,1.8423645320197044,4.37073320384921,3.2328471096704483,,,,,,,,4.965517241379311,2.459051724137931,1.5979064039408868,1.8423645320197044,6.13115763546798,,8.507389162561577,49272160000.0,34912000000.0,64288160000.0,34930000000.0,99.94846836530203,0.5430548953337597,1.3732091592617908,4.196629022782166,37.29011600928074,5.017164895513972,5.017164895513972,49393520000.0,75331520000.0,19.793152709359607,46816000000.0,15319000000.0,1724000000.0,12813643031.243076,12813643031.243076,45000000.0,,,,,1131000000.0,,,,,,,,,,,64000000.0,,,,,,
2021-03-31,OXY,quarterly,Q1,2021.0,USD,5293000000.0,5293000000.0,4451000000.0,4451000000.0,842000000.0,662000000.0,166000000.0,496000000.0,180000000.0,-14000000.0,320000000.0,395000000.0,-334000000.0,194000000.0,16000000.0,299000000.0,445000000.0,890000000.0,-146000000.0,,-146000000.0,-346000000.0,933100000.0,-0.370806987461151,0.3204372521701854,933100000.0,-0.370806987461151,0.3204372521701854,2374000000.0,36.1574382921948,180000000.0,180000000.0,15.907802758360098,3.400717929340639,-2.7583600982429624,0.2261279605615689,2194000000.0,-445000000.0,2270000000.0,2270000000.0,3046000000.0,3046000000.0,2173000000.0,920000000.0,1282000000.0,2585000000.0,10074000000.0,3170000000.0,3170000000.0,1089000000.0,1089000000.0,69281000000.0,79355000000.0,6982000000.0,3416000000.0,,928000000.0,500000000.0,8631000000.0,36094000000.0,35136000000.0,16330000000.0,6941000000.0,1553000000.0,7836000000.0,52424000000.0,61055000000.0,16802000000.0,217000000.0,10668000000.0,2639000000.0,-235000000.0,18300000000.0,,18300000000.0,79355000000.0,933418685.0,33366000000.0,182.327868852459,10.759246424295888,1.1671880431004518,23.05566638741915,,65022000000.0,120227000000.0,55205000000.0,3566000000.0,958000000.0,1386000000.0,16585000000.0,,,,,721000000.0,721000000.0,,-146000000.0,2194000000.0,87000000.0,33000000.0,-1347000000.0,-57000000.0,910000000.0,,,,,-673000000.0,-282000000.0,-211000000.0,-174000000.0,,-174000000.0,6000000.0,-3000000.0,25000000.0,-354000000.0,,274000000.0,,910000000.0,1272422680.4123712,536000000.0,0.9752438109527382,6.748765243902438,-6.232876712328767,391000000.0,496000000.0,-391000000.0,9000000.0,,,,5.672489550959169,2.544207480441539,0.1929053691994427,0.9752438109527382,2.4327510449040832,3.0607651912978247,9.1501446790269,23934015000.0,37022000000.0,68448015000.0,49640000000.0,74.58098307816277,0.54087762808023,4.151131966765723,11.48071368668232,,2.196339869356719,2.196339869356719,23934015000.0,68448015000.0,73.35549780302219,16489000000.0,5962000000.0,-2020000000.0,31164582474.226803,31164582474.226803,75000000.0,200000000.0,,,,428000000.0,9762000000.0,,-105000000.0,-311000000.0,-937000000.0,-81000000.0,,,-42000000.0,,135000000.0,122000000.0,-9000000.0,,-29000000.0,,
2021-03-31,SHEL.L,quarterly,Q1,2021.0,USD,55665000000.0,55665000000.0,47073000000.0,47073000000.0,8592000000.0,2913000000.0,2462000000.0,285000000.0,5679000000.0,-2558000000.0,597000000.0,892000000.0,-3155000000.0,8237000000.0,2453000000.0,5784000000.0,248000000.0,248000000.0,5536000000.0,-124000000.0,5660000000.0,5660000000.0,7782100000.0,0.7273101090965164,0.7432441114866167,7832300000.0,0.7226485195919462,0.7384803952861867,5679000000.0,-11.727844975848429,-217000000.0,5679000000.0,15.435192670439235,10.202101859337107,10.167969100871284,0.1660220249033037,5896000000.0,,30985000000.0,30985000000.0,,40142000000.0,22680000000.0,,,45894000000.0,99559000000.0,,,285841000000.0,262969000000.0,285841000000.0,385400000000.0,,49456000000.0,3372000000.0,14541000000.0,,76431000000.0,87828000000.0,,54188000000.0,,12348000000.0,41840000000.0,142016000000.0,218447000000.0,934000000.0,651000000.0,352000000.0,147041000000.0,,163714000000.0,3239000000.0,166953000000.0,385400000000.0,7807423335.0,-30985000000.0,-18.55911543967464,39.74341292258805,1.302599730475854,31.901466070432505,-40142000000.0,,,,-52828000000.0,,,283000000.0,,22872000000.0,22872000000.0,22680000000.0,61890000000.0,61890000000.0,,8237000000.0,,4447000000.0,4447000000.0,-4390000000.0,5865000000.0,8294000000.0,,,10000000.0,-21000000.0,-3912000000.0,-590000000.0,-1292000000.0,-5598000000.0,109000000.0,-5707000000.0,-279000000.0,-216000000.0,-1251000000.0,-8420000000.0,-128000000.0,-716000000.0,,8294000000.0,8920360082.554329,5802000000.0,1.065779159866874,449.5134107106709,1.4653710247349825,206000000.0,275000000.0,-206000000.0,-63000000.0,31000000.0,3106000000.0,3106000000.0,7.152953572943036,0.7297516094627414,0.7297516094627414,1.065779159866874,3.9815730972359646,18.97842484676373,18.51441127716169,12342421838130.611,102369000000.0,12417044838130.611,253300000000.0,40.41413343861034,0.008244232128859,70.47971005699097,,,361.5216058970102,361.5216058970102,12422039110624.43,12496662110624.43,1595.5905010383588,176179000000.0,-20662000000.0,-20662000000.0,34346618945.00425,34346618945.00425,295000000.0,,166000000.0,,,,,,-69000000.0,-3426000000.0,-6829000000.0,,,,,,,,,,,,
2021-03-31,TNZ.TO,quarterly,Q1,2021.0,CAD,3440000.0,3440000.0,1421000.0,1421000.0,2019000.0,1822000.0,658000.0,1164000.0,197000.0,1173000.0,104000.0,104000.0,1069000.0,-976000.0,,-976000.0,,,-976000.0,,-976000.0,-976000.0,10892097.0,-0.0896062530475077,-0.0896062530475077,10892097.0,-0.0896062530475077,-0.0896062530475077,1241000.0,19.97411561691113,197000.0,197000.0,58.69186046511628,5.726744186046512,-28.37209302325581,,1044000.0,,,,1534000.0,1534000.0,,,,214000.0,1748000.0,,,,,32977000.0,34725000.0,2039000.0,,,3891000.0,3838000.0,7190000.0,144000.0,,5370000.0,,,5370000.0,5514000.0,12704000.0,44992000.0,37712000.0,,-22971000.0,,22021000.0,,22021000.0,34725000.0,11436702.0,3838000.0,17.42881794650561,63.415406767458606,0.243115438108484,-137.23651344507357,,32977000.0,70281000.0,37304000.0,2039000.0,144000.0,197000.0,7280000.0,,,,,1260000.0,1260000.0,,-976000.0,1044000.0,741000.0,714000.0,18000.0,18000.0,827000.0,-1510000.0,-1510000.0,,,401000.0,-671000.0,,-147000.0,,-147000.0,,,-9000.0,-156000.0,,,-1510000.0,-683000.0,,-392000.0,-0.0627060151961555,4.18597466436865,-0.8473360655737705,,,,,,438000.0,438000.0,0.315825318118265,0.1139358197048741,0.0180865080434006,0.0759266099080828,,1.3533665739480654,2.0217410843843937,22328798.85,4035000.0,26363798.85,18776000.0,21.490200255645505,0.1530507808437478,2.8433777879637616,14.23531255399568,,7.924078491500368,4.872215714809406,22328798.85,26363798.85,2.4204520809904646,9272000.0,1852000.0,-1396000.0,3327049.180327869,5411049.180327869,,,,,,53000.0,,27000.0,,,,,,,,,,,,,,,
2021-03-31,TTE.L,quarterly,Q1,2021.0,USD,38633000000.0,38633000000.0,26723000000.0,26723000000.0,11910000000.0,7047000000.0,,7047000000.0,4863000000.0,-188000000.0,371000000.0,466000000.0,-559000000.0,5051000000.0,1639000000.0,3412000000.0,136000000.0,136000000.0,3276000000.0,-68000000.0,3344000000.0,3344000000.0,2696774194.0,1.2399999997923443,1.2652153107929065,2696774194.0,1.2399999997923443,1.2652153107929065,8336000000.0,17.8373413493654,4863000000.0,4863000000.0,30.828566251650145,12.587684104263197,8.655812388372635,0.7749999998702153,3473000000.0,,34890000000.0,30285000000.0,17532000000.0,17532000000.0,16192000000.0,,,14700000000.0,83314000000.0,36489000000.0,36489000000.0,149355000000.0,116116000000.0,185844000000.0,269158000000.0,49025000000.0,26959000000.0,,20471000000.0,20471000000.0,70008000000.0,52541000000.0,52541000000.0,34924000000.0,10387000000.0,,24537000000.0,87465000000.0,157473000000.0,120869000000.0,8193000000.0,8000000.0,,-11566000000.0,109295000000.0,2390000000.0,111685000000.0,269158000000.0,2629664726.0,42727000000.0,38.25670412320365,33.25124301137255,1.1900639926865502,17.515569546208354,,,,,22066000000.0,,,112676000000.0,4605000000.0,33239000000.0,33239000000.0,16192000000.0,512000000.0,512000000.0,,3412000000.0,3473000000.0,-468000000.0,-468000000.0,-819000000.0,-819000000.0,5598000000.0,-2410000000.0,,63000000.0,,60000000.0,-4184000000.0,-2090000000.0,2271000000.0,3248000000.0,-977000000.0,-165000000.0,-165000000.0,-1875000000.0,-1859000000.0,-538000000.0,-445000000.0,-2410000000.0,3188000000.0,3502787566.818452,7869000000.0,1.1821531098498788,3.845216393584868,1.674043062200957,-1897000000.0,229000000.0,1897000000.0,,63000000.0,,,14.325633968892836,3.091100477951251,1.803265549937252,2.0758133967815624,12.937679423670724,3.0380741621706573,29.08882774632484,124064200926.58276,73012000000.0,164576200926.58276,83595000000.0,87.3401519229619,0.4436364406817882,1.3742167746040646,7.704156957521897,,7.588828138377178,4.714888204958231,124064200926.58276,169181200926.58276,61.0270601419819,119760000000.0,21362000000.0,-1242000000.0,21686642249.059597,34905642249.05959,95000000.0,,,,,,,,-2126000000.0,,,,,,,,,,,,,-2410000000.0,
2021-03-31,VLE.TO,quarterly,Q1,2021.0,USD,2086000.0,2086000.0,1056000.0,1056000.0,1030000.0,1150000.0,1582000.0,-432000.0,-120000.0,805000.0,-46000.0,,851000.0,-925000.0,136000.0,-1061000.0,,,-1061000.0,,-1061000.0,-1061000.0,86584989.0,-0.0122538561505158,-0.0122538561505158,86584989.0,-0.0122538561505158,-0.0122538561505158,-113000.0,-31.27156549520767,-120000.0,-120000.0,49.37679769894535,-5.752636625119846,-50.86289549376798,,7000.0,,29384000.0,29384000.0,87000.0,87000.0,,,,19404000.0,48875000.0,,,,,1803000.0,50678000.0,945000.0,945000.0,,,,9310000.0,,,1265000.0,,,1265000.0,1265000.0,10575000.0,202068000.0,179717000.0,,-105950000.0,-56015000.0,40103000.0,,40103000.0,50678000.0,86584989.0,-29384000.0,-73.27132633468818,79.13295710170094,5.249731471535982,30.33654561507356,,1803000.0,14950000.0,13147000.0,,,,22351000.0,,,,,8365000.0,8365000.0,,-1061000.0,7000.0,361000.0,323000.0,245000.0,245000.0,-448000.0,,,,,-312000.0,-312000.0,,-28000.0,,-28000.0,,,,-28000.0,29000.0,-788000.0,,-448000.0,,-476000.0,-0.0051741070267965,-24.97058999604988,0.4222431668237512,,,,,,,,0.0240919358435213,-0.001305076102741,-0.0013859215250347,-0.0051741070267965,0.3393659840968507,0.8519606094770076,0.4631634243205829,38587881.8056872,,9203881.805687204,73767000.0,,,1.1762149272443712,,,,,38587881.8056872,9203881.805687204,0.1062988159031492,7825000.0,-2447000.0,-4825000.0,-1404000.0,-1159000.0,46000.0,,,,,,,-76000.0,,,,114000.0,,,,,,,,,,,
2021-03-31,XOM,quarterly,Q1,2021.0,USD,57552000000.0,57552000000.0,45667000000.0,45667000000.0,11885000000.0,9252000000.0,2428000000.0,6824000000.0,2633000000.0,-959000000.0,258000000.0,258000000.0,-1217000000.0,3592000000.0,796000000.0,2796000000.0,132000000.0,132000000.0,2664000000.0,-66000000.0,2730000000.0,2730000000.0,4234000000.0,0.6447803495512517,0.6603684459140293,4272000000.0,0.6390449438202247,0.6544943820224719,7637000000.0,10.576710572842998,2633000000.0,2633000000.0,20.650889630247427,4.574993049763692,4.743536280233528,0.8786017949929145,5004000000.0,,3515000000.0,3515000000.0,24755000000.0,24755000000.0,18357000000.0,4617000000.0,13740000000.0,1568000000.0,48195000000.0,44181000000.0,44181000000.0,241394000000.0,241394000000.0,285575000000.0,333770000000.0,41965000000.0,41017000000.0,948000000.0,18185000000.0,18185000000.0,60150000000.0,45137000000.0,45137000000.0,64382000000.0,18113000000.0,21835000000.0,24434000000.0,109519000000.0,169669000000.0,15884000000.0,15884000000.0,225773000000.0,382953000000.0,-16090000000.0,156974000000.0,7127000000.0,164101000000.0,333770000000.0,4233538917.0,59807000000.0,36.44523799367463,49.16589268058843,0.8012468827930175,1.8149488556980915,,,,,,,,,,,,,,,,2796000000.0,5004000000.0,-489000000.0,-489000000.0,1953000000.0,1953000000.0,9264000000.0,-2400000000.0,-2400000000.0,-349000000.0,-349000000.0,394000000.0,-2355000000.0,-3720000000.0,-4065000000.0,6784000000.0,-10849000000.0,-1000000.0,-1000000.0,1000000.0,-7785000000.0,27000000.0,-876000000.0,-2400000000.0,6864000000.0,7064826280.623608,2799000000.0,1.6211620217288616,8.97543785659973,3.3934065934065933,,,,,,,,13.592820028341992,1.8037316957959373,0.6218705715635333,2.188001889466226,0.8301842229570147,94.1986301369863,38.7579121398205,236384220000.0,63322000000.0,303318220000.0,469286000000.0,13.493264235455564,0.2087642476604274,1.6758653421145686,15.844863396541816,,14.385271580481929,9.975823483274487,238505760000.0,305439760000.0,71.63869154463863,180992000000.0,19143000000.0,-26051000000.0,21085331500.5568,30405331500.5568,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,0857.HK,quarterly,Q2,2021.0,CNY,644658000000.0,644658000000.0,532584000000.0,532584000000.0,112074000000.0,85058000000.0,-15036000000.0,96340000000.0,27016000000.0,-16539000000.0,4330000000.0,4917000000.0,-20869000000.0,43555000000.0,7382000000.0,36173000000.0,21712000000.0,21712000000.0,14461000000.0,-10856000000.0,25317000000.0,25317000000.0,,,,,,,27016000000.0,10.715408390767212,27016000000.0,27016000000.0,17.385032063512746,4.190749203453614,3.927198607633816,,,,221672000000.0,188033000000.0,78990000000.0,73280000000.0,168562000000.0,63837000000.0,91255000000.0,77861000000.0,547085000000.0,268458000000.0,268458000000.0,153096000000.0,58735000000.0,1985039000000.0,2532124000000.0,393129000000.0,233830000000.0,45088000000.0,104044000000.0,65194000000.0,602641000000.0,392119000000.0,267758000000.0,144449000000.0,17438000000.0,,127011000000.0,536568000000.0,1139209000000.0,267361000000.0,183021000000.0,,759975000000.0,303452000000.0,1251727000000.0,141188000000.0,1392915000000.0,2532124000000.0,183020977818.0,144919000000.0,10.404008859119184,53.26826274744509,0.9078124455521612,1.2769971382226757,,1563485000000.0,3846920000000.0,2283435000000.0,114211000000.0,124361000000.0,130432000000.0,84340000000.0,33639000000.0,94361000000.0,86087000000.0,,105468000000.0,17001000000.0,,,,117834000000.0,117834000000.0,,,117834000000.0,-74629000000.0,-74629000000.0,8756000000.0,-7084000000.0,33457000000.0,-31891000000.0,-3752000000.0,-32351000000.0,193322000000.0,-225673000000.0,,,-6010000000.0,-42113000000.0,-1234000000.0,43830000000.0,-74629000000.0,43205000000.0,47288633130.52463,11379000000.0,,0.3855525708444643,4.65434293162697,,,,,15840000000.0,525000000.0,525000000.0,,,,,,,,,496163000000.0,415679000000.0,1580347000000.0,31.395826359653924,1.1936205581710888,0.1888272404664,1.7622029285332743,3.1585590103644265,1.1494160654835923,0.7381376623830753,,449318000000.0,,2201372000000.0,235886000000.0,131604000000.0,361643631477.4423,563145631477.4423,587000000.0,,3754000000.0,,8274000000.0,6071000000.0,,,,,,,,,,88467000000.0,,,,13848000000.0,-378000000.0,,5710000000.0
2021-06-30,BP,quarterly,Q2,2021.0,USD,36467000000.0,36467000000.0,31729000000.0,31729000000.0,4738000000.0,2981000000.0,2874000000.0,107000000.0,1757000000.0,-3381000000.0,600000000.0,682000000.0,-3981000000.0,5138000000.0,1784000000.0,3354000000.0,476000000.0,476000000.0,2878000000.0,-238000000.0,3116000000.0,3116000000.0,3378685167.0,0.9222522507969444,0.9926938540349652,3394455167.0,0.9179676403721376,0.9880819851759144,1757000000.0,12.604143210988516,-1902000000.0,1757000000.0,12.99256862368717,4.818054679573313,8.544711657114652,0.3143234564654541,3659000000.0,,34420000000.0,34256000000.0,,23540000000.0,22608000000.0,,,29725000000.0,86753000000.0,,,197333000000.0,178599000000.0,197333000000.0,284086000000.0,,45198000000.0,1429000000.0,9447000000.0,7622000000.0,70570000000.0,67663000000.0,60625000000.0,52621000000.0,,8504000000.0,44117000000.0,120284000000.0,190854000000.0,,,,,,78797000000.0,14435000000.0,93232000000.0,284086000000.0,20224314000.0,33991000000.0,36.45851209885018,28.075160541469447,1.2293184072552077,-2.5542715148134505,-23540000000.0,,,,-46627000000.0,7038000000.0,8863000000.0,,164000000.0,18734000000.0,6237000000.0,22608000000.0,61123000000.0,61123000000.0,,5138000000.0,,247000000.0,19000000.0,26000000.0,,5411000000.0,,,,,-2368000000.0,-2232000000.0,-1062000000.0,1918000000.0,1985000000.0,-67000000.0,,,-1479000000.0,-623000000.0,24000000.0,2556000000.0,,5411000000.0,5856198131.568704,7422000000.0,1.601510567735002,3.0394628132435466,1.7365211810012835,43000000.0,122000000.0,-43000000.0,,,93000000.0,93000000.0,10.793251870928168,0.5200247768453887,0.5200247768453887,1.601510567735002,10.18739488845662,,22.0494057059919,75682547740.79999,77110000000.0,132807547740.8,91545000000.0,84.23179856900978,0.5806145909003253,0.9345273287322674,7.414445496918266,7.414445496918266,6.482340499423231,5.022485974280985,76035795740.79999,133324795740.8,39.30746464273923,142112000000.0,17912000000.0,17912000000.0,20487592059.166992,26442592059.166992,82000000.0,,,,12497000000.0,1825000000.0,,228000000.0,-79000000.0,26000000.0,,,,,,,,,,,,,
